Ux,Uy,p,CellID
0.966058,-0.147122,0.0922529,451
1.20719,-0.0822637,0.0941575,452
1.29189,-0.126083,0.11816,453
1.22394,-0.0789115,0.13169,454
1.12735,-0.115325,0.150812,455
1.09831,-0.127496,0.164839,456
1.03186,-0.106271,0.181054,457
0.993549,-0.0862276,0.19633,458
0.956558,-0.0861648,0.211629,459
0.915805,-0.0847373,0.224923,460
0.878272,-0.0891001,0.236545,461
0.854482,-0.0957219,0.246621,462
0.838063,-0.103271,0.255257,463
0.992219,-0.33785,0.101191,464
1.06915,0.235999,-0.042523,465
1.13206,0.320387,-0.0184695,466
0.899108,0.24249,0.0303175,467
0.799618,0.54754,-0.0336932,468
0.83777,0.172743,0.0523799,469
1.11052,-0.419447,0.0161103,470
1.26033,-0.144853,0.022087,471
1.12401,-0.254417,0.0213841,472
0.995854,-0.0263497,0.0261229,473
0.961013,-0.249663,0.0253356,474
1.09433,-0.157972,0.0232718,475
1.2419,-0.162017,0.0489781,476
1.1076,-0.0412609,0.0761199,477
0.996029,-0.0187355,0.0779902,478
0.94733,0.0165668,0.0801831,479
1.01343,-0.197266,0.0757697,480
1.19931,-0.106074,0.0764754,481
1.28337,-0.165932,0.104824,482
1.21856,-0.094625,0.124183,483
1.15664,-0.131852,0.146187,484
1.07857,-0.128468,0.165252,485
0.97426,-0.112026,0.18369,486
0.945314,-0.0976381,0.201353,487
0.908811,-0.0947009,0.217278,488
0.89126,-0.0931471,0.232761,489
0.884676,-0.0984925,0.246776,490
0.874675,-0.10394,0.258976,491
0.864976,-0.111201,0.269325,492
1.00786,-0.156176,0.0961622,493
1.01893,-0.112769,-0.0364742,494
1.11507,0.2986,-0.00903827,495
0.8731,0.357845,0.0417115,496
0.812014,0.519668,-0.0346077,497
0.961405,0.184426,0.0456614,498
1.13261,-0.395127,0.0258947,499
1.23888,-0.0222214,0.024753,500
1.11249,-0.309357,0.0193293,501
1.00154,-0.0699083,0.0173586,502
0.985268,-0.353624,0.0192607,503
1.07359,-0.116741,0.0307357,504
1.2166,-0.246895,0.0462963,505
1.06141,-0.0233269,0.0649633,506
0.986065,-0.0791847,0.0696784,507
1.01798,-0.0467173,0.0713087,508
1.04595,-0.270534,0.0625897,509
1.18823,-0.157488,0.0636053,510
1.26638,-0.230117,0.0929238,511
1.19578,-0.130563,0.114532,512
1.16097,-0.157304,0.138049,513
1.05737,-0.102766,0.159658,514
0.968858,-0.0962578,0.179695,515
0.974007,-0.083332,0.201566,516
0.96181,-0.0979583,0.223954,517
0.942552,-0.108455,0.243591,518
0.91631,-0.120651,0.260064,519
0.900518,-0.131201,0.274351,520
0.888755,-0.138429,0.286236,521
1.02918,0.00227207,0.0933587,522
0.994224,-0.32689,-0.035246,523
1.06584,0.240645,0.00449573,524
0.854475,0.377698,0.0498964,525
0.830518,0.390453,-0.0387913,526
1.05744,0.160509,0.0276389,527
1.13741,-0.324896,0.0275173,528
1.23099,0.074613,0.0264602,529
1.12738,-0.327274,0.0170234,530
1.01377,-0.124203,0.00723606,531
0.979918,-0.407534,0.0119266,532
1.05051,-0.0396492,0.0376404,533
1.20334,-0.263971,0.0403674,534
1.02116,0.00504414,0.0500806,535
1.00407,-0.135928,0.0606878,536
1.08384,-0.114214,0.0627549,537
1.07032,-0.344822,0.051927,538
1.17653,-0.218866,0.0508126,539
1.24181,-0.296314,0.0789485,540
1.16297,-0.172606,0.100212,541
1.13583,-0.20055,0.126212,542
1.03025,-0.131073,0.151062,543
0.963775,-0.182626,0.174199,544
0.958922,-0.182085,0.197158,545
0.928885,-0.203122,0.220374,546
0.917042,-0.194442,0.243323,547
0.91405,-0.198035,0.264964,548
0.904537,-0.192397,0.283875,549
0.888173,-0.187302,0.299664,550
1.05182,0.125169,0.0851186,551
0.985082,-0.427925,-0.0327947,552
1.00787,0.183777,0.0162425,553
0.847217,0.316755,0.0605368,554
0.850349,0.202517,-0.0438057,555
1.11787,0.108446,0.00845079,556
1.13225,-0.238643,0.0251994,557
1.23746,0.123922,0.0266166,558
1.15986,-0.308021,0.0117617,559
1.0303,-0.156474,-0.00710243,560
0.953225,-0.399316,0.00373152,561
1.02193,0.0182903,0.0439279,562
1.20204,-0.228247,0.0320827,563
0.999063,0.0227161,0.0363279,564
1.04262,-0.180608,0.0508601,565
1.14798,-0.172703,0.0527575,566
1.09226,-0.402744,0.0395949,567
1.16678,-0.272299,0.0362907,568
1.21303,-0.351569,0.0604499,569
1.13019,-0.214971,0.0792095,570
1.10718,-0.255963,0.106571,571
1.03508,-0.179495,0.129925,572
0.999978,-0.248008,0.156402,573
0.998458,-0.218024,0.183794,574
0.983317,-0.24526,0.215016,575
0.964563,-0.240771,0.244554,576
0.926294,-0.246515,0.270816,577
0.893974,-0.237312,0.293743,578
0.871788,-0.231888,0.313756,579
1.06927,0.204406,0.0784504,580
0.984815,-0.460079,-0.0307541,581
0.95656,0.157403,0.0201941,582
0.855866,0.211992,0.0661353,583
0.865915,0.00124508,-0.0473222,584
1.1471,0.0357974,-0.00537444,585
1.11936,-0.162936,0.0227607,586
1.25016,0.119027,0.0256213,587
1.1931,-0.255048,0.00673264,588
1.04535,-0.159668,-0.0230348,589
0.921492,-0.342015,-0.00580991,590
0.994837,0.0357803,0.0463966,591
1.20412,-0.166727,0.0233606,592
0.996988,0.0299851,0.0267314,593
1.09024,-0.211115,0.0415992,594
1.20797,-0.216562,0.0389055,595
1.11016,-0.437929,0.0244905,596
1.15815,-0.308576,0.0196637,597
1.184,-0.391554,0.0393925,598
1.10693,-0.253228,0.0529497,599
1.09176,-0.316795,0.079019,600
1.05273,-0.253728,0.102711,601
1.01514,-0.349156,0.132966,602
0.984845,-0.327383,0.163213,603
0.939706,-0.362947,0.197145,604
0.901509,-0.330113,0.229247,605
0.881567,-0.323008,0.263116,606
0.866306,-0.303124,0.294545,607
0.841559,-0.288008,0.321895,608
1.07961,0.241858,0.0754205,609
0.989704,-0.45136,-0.030182,610
0.916461,0.164441,0.0166895,611
0.877711,0.0967683,0.0684611,612
0.875811,-0.179455,-0.0446684,613
1.15253,-0.0515597,-0.0131664,614
1.1053,-0.11539,0.0211938,615
1.25938,0.0632031,0.026727,616
1.21688,-0.17307,0.00314183,617
1.05672,-0.139103,-0.0357816,618
0.894996,-0.260562,-0.0156493,619
0.972325,0.0228327,0.0445634,620
1.20339,-0.10021,0.0160451,621
1.01197,0.0319469,0.0210301,622
1.13886,-0.229164,0.033374,623
1.26039,-0.245834,0.0248482,624
1.12189,-0.451959,0.00871862,625
1.15141,-0.3266,0.0018989,626
1.15947,-0.416469,0.0164193,627
1.09563,-0.285932,0.0243961,628
1.08971,-0.372387,0.0468873,629
1.07675,-0.317008,0.0687605,630
1.03496,-0.399294,0.0991807,631
1.00288,-0.343756,0.129093,632
0.976567,-0.36386,0.169528,633
0.94979,-0.348725,0.2127,634
0.907128,-0.368616,0.255617,635
0.853176,-0.356866,0.292652,636
0.818613,-0.353364,0.326753,637
1.08726,0.246023,0.0737163,638
0.994317,-0.414611,-0.0298699,639
0.886981,0.191828,0.0126298,640
0.907143,-0.00718167,0.0695171,641
0.883184,-0.321437,-0.0391518,642
1.14088,-0.148877,-0.0144001,643
1.09594,-0.0999023,0.0196819,644
1.26149,-0.0282823,0.0293687,645
1.2296,-0.0700939,-0.000380062,646
1.06766,-0.103466,-0.0444347,647
0.877748,-0.176009,-0.0232663,648
0.953098,-0.00145984,0.0406834,649
1.19884,-0.0399149,0.00949849,650
1.03897,0.0312732,0.0186412,651
1.18567,-0.238162,0.0250986,652
1.3051,-0.263049,0.00922878,653
1.12926,-0.450225,-0.00765075,654
1.14826,-0.330324,-0.0168261,655
1.14264,-0.428386,-0.00695355,656
1.09415,-0.311008,-0.00363491,657
1.09626,-0.412436,0.0136231,658
1.09719,-0.361403,0.0311677,659
1.0396,-0.440861,0.0603688,660
0.993488,-0.414898,0.0915755,661
0.95143,-0.477016,0.133135,662
0.893334,-0.473326,0.175913,663
0.850397,-0.472626,0.224059,664
0.826515,-0.45986,0.273639,665
0.799168,-0.454255,0.320257,666
1.09462,0.227866,0.0698962,667
0.994711,-0.356422,-0.0285945,668
0.867434,0.226482,0.00849311,669
0.940485,-0.0902865,0.0690735,670
0.890733,-0.418472,-0.0320642,671
1.12065,-0.249525,-0.0120212,672
1.09018,-0.108705,0.0197838,673
1.25521,-0.128641,0.0321994,674
1.23136,0.0404003,-0.00424801,675
1.08152,-0.0608818,-0.0490459,676
0.869853,-0.0993141,-0.0289806,677
0.937222,-0.0238052,0.0360361,678
1.19156,0.00871603,0.00338096,679
1.07274,0.0283304,0.0159592,680
1.22948,-0.241257,0.0154887,681
1.34326,-0.271016,-0.00779723,682
1.13438,-0.438385,-0.0252039,683
1.14809,-0.325567,-0.034933,684
1.13402,-0.429853,-0.0300215,685
1.09927,-0.327464,-0.0311227,686
1.10655,-0.435349,-0.019064,687
1.11193,-0.387871,-0.00711866,688
1.04964,-0.458394,0.0177831,689
1.01667,-0.435696,0.0434134,690
1.00038,-0.476172,0.0820011,691
0.969807,-0.480322,0.130513,692
0.933951,-0.533575,0.191323,693
0.860208,-0.558551,0.248949,694
0.787985,-0.559056,0.303331,695
1.09993,0.197145,0.0674298,696
0.991588,-0.282843,-0.0270343,697
0.856575,0.260542,0.00637342,698
0.975342,-0.15129,0.0686167,699
0.899214,-0.472813,-0.0257568,700
1.09925,-0.345367,-0.00992225,701
1.08535,-0.130685,0.0220772,702
1.23981,-0.207386,0.0363113,703
1.22226,0.143431,-0.0063637,704
1.0978,-0.0175974,-0.0499687,705
0.869148,-0.0338772,-0.0331579,706
0.925668,-0.0392265,0.0315854,707
1.18282,0.0438153,-0.00326848,708
1.10886,0.0231715,0.0125925,709
1.26862,-0.240621,0.0056153,710
1.37502,-0.272183,-0.025748,711
1.13767,-0.420936,-0.0427504,712
1.14913,-0.317158,-0.0526365,713
1.13182,-0.423437,-0.051797,714
1.10779,-0.336002,-0.0569881,715
1.11773,-0.443845,-0.0505428,716
1.12324,-0.400622,-0.0451746,717
1.06614,-0.470238,-0.0278333,718
1.04164,-0.489128,-0.0059097,719
1.02232,-0.588043,0.0286748,720
0.963837,-0.666063,0.0656927,721
0.889738,-0.712225,0.117308,722
0.815624,-0.704479,0.18357,723
0.768914,-0.708201,0.25929,724
1.10213,0.161026,0.0660323,725
0.986923,-0.200716,-0.0258525,726
0.852478,0.290306,0.00409687,727
1.00924,-0.193018,0.0647786,728
0.90815,-0.489638,-0.0198883,729
1.08016,-0.428007,-0.00811939,730
1.08025,-0.156458,0.0248522,731
1.21714,-0.243282,0.0419855,732
1.20666,0.229204,-0.00687584,733
1.11456,0.0219886,-0.0479165,734
0.873217,0.0206109,-0.0361669,735
0.918134,-0.0477423,0.0263572,736
1.17407,0.0658907,-0.00894195,737
1.14423,0.015863,0.00856653,738
1.30182,-0.238006,-0.00364026,739
1.40034,-0.268265,-0.0418304,740
1.13945,-0.400404,-0.0591182,741
1.15054,-0.307925,-0.0681797,742
1.13351,-0.411776,-0.0715138,743
1.11721,-0.338423,-0.0804376,744
1.1287,-0.442605,-0.0800625,745
